c1_id,c1_code,c1_name,c1_domain,c1_class,c2_id,c2_code,c2_name,c2_domain,c2_class
37559730,128606,"FCR, then allo HSCT (rituximab-rixa)",Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559731,128607,"(90)YFC, then allo HSCT (rituximab-rixa)",Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559732,128608,"Cyclosporine, Corticosteroids, Rituximab-rixa",Regimen,Regimen,42542175,605,Graft versus host disease,Condition,Condition
37559733,128609,"R-EPOCH, dose-escalated (rituximab-rixa)",Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559734,128610,SC-EPOCH-RR (rituximab-rixa),Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559735,128611,Dexamethasone and Rituximab-rixa,Regimen,Regimen,42542187,617,Immune thrombocytopenia,Condition,Condition
37559736,128612,TT4 (rituximab-rixa),Regimen,Regimen,42542187,617,Immune thrombocytopenia,Condition,Condition
37559737,128613,R-CHOP/R-DHAP (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559738,128614,VR-CAP (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559739,128615,BR/RC (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559740,128616,maxi-R-CHOP/R-HiDAC (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559741,128617,R-DHAC (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559742,128618,R-HiDAC (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559743,128619,R-M-CHOP (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559744,128621,RiPAD+C (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559745,128622,R-VAD+C (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559746,128623,VcR-CVAD (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559747,128624,BeRT (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559748,128625,BDR (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559748,128625,BDR (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559749,128626,RT-PEPC; Induction (rituximab-rixa),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559750,128627,Temsirolimus and Rituximab-rixa,Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559751,128628,"BFR, then allo HSCT (rituximab-rixa)",Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559751,128628,"BFR, then allo HSCT (rituximab-rixa)",Regimen,Regimen,42542244,676,Transformed lymphoma,Condition,Condition
37559752,128630,"R, then CHOP (rituximab-rixa)",Regimen,Regimen,42542225,656,Post-transplant lymphoproliferative disorder,Condition,Condition
37559753,128631,R-CP (rituximab-rixa),Regimen,Regimen,42542225,656,Post-transplant lymphoproliferative disorder,Condition,Condition
37559758,128636,DRC (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559759,128637,DRC (SC rituximab) (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559760,128638,CaRD (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559761,128639,IDR (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559762,128640,Thalidomide and Rituximab-rixa,Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559763,128641,RVR (rituximab-rixa),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559764,128642,Prednisolone and Rituximab-rixa,Regimen,Regimen,42542139,565,Warm autoimmune hemolytic anemia,Condition,Condition
37559765,128643,Prednisone and Rituximab-rixa,Regimen,Regimen,42542139,565,Warm autoimmune hemolytic anemia,Condition,Condition
37559766,128644,Bevacizumab-adcd and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559767,128645,Bevacizumab-awwb and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559768,128646,Bevacizumab-aybi and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559769,128647,Bevacizumab-bvzr and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559770,128648,Bevacizumab-equi and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559771,128649,Bevacizumab-maly and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559772,128650,Bevacizumab-onbe and Rituximab-rixa,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542125,551,Acquired hemophilia A,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542135,561,Antiphospholipid antibody syndrome,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542149,576,CNS lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542151,578,Castleman disease,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542157,584,Cold agglutinin disease,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542177,607,Hairy cell leukemia,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542184,614,Classical Hodgkin lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542185,615,Hodgkin lymphoma nodular lymphocyte-predominant,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542187,617,Immune thrombocytopenia,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542188,618,Inherited coagulopathy,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542196,626,Marginal zone lymphoma,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542225,656,Post-transplant lymphoproliferative disorder,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542241,673,Acquired thrombotic thrombocytopenic purpura,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559774,128652,Rituximab-rixi monotherapy,Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559776,128654,FCR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559776,128654,FCR (rituximab-rixi),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559776,128654,FCR (rituximab-rixi),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559779,128657,R-BEAM (rituximab-rixi),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559779,128657,R-BEAM (rituximab-rixi),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559779,128657,R-BEAM (rituximab-rixi),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559779,128657,R-BEAM (rituximab-rixi),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559780,128658,R-TBI/Cy (rituximab-rixi),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559780,128658,R-TBI/Cy (rituximab-rixi),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559780,128658,R-TBI/Cy (rituximab-rixi),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559781,128659,Z-BEAM (rituximab-rixi),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559782,128660,"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab-rixi",Regimen,Regimen,42542141,567,B-cell acute lymphoblastic leukemia,Condition,Condition
37559783,128661,R-Hyper-CVAD/R-MA (rituximab-rixi),Regimen,Regimen,42542141,567,B-cell acute lymphoblastic leukemia,Condition,Condition
37559783,128661,R-Hyper-CVAD/R-MA (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559783,128661,R-Hyper-CVAD/R-MA (rituximab-rixi),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559783,128661,R-Hyper-CVAD/R-MA (rituximab-rixi),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559784,128662,"Cytarabine, Idarubicin, Rituximab-rixi",Regimen,Regimen,42542141,567,B-cell acute lymphoblastic leukemia,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542157,584,Cold agglutinin disease,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542177,607,Hairy cell leukemia,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542196,626,Marginal zone lymphoma,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559785,128663,Bendamustine and Rituximab-rixi (BR),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559786,128664,Chlorambucil and Rituximab-rixi (RClb),Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559786,128664,Chlorambucil and Rituximab-rixi (RClb),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559786,128664,Chlorambucil and Rituximab-rixi (RClb),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559787,128665,Cladribine and Rituximab-rixi,Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559787,128665,Cladribine and Rituximab-rixi,Regimen,Regimen,42542177,607,Hairy cell leukemia,Condition,Condition
37559787,128665,Cladribine and Rituximab-rixi,Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559787,128665,Cladribine and Rituximab-rixi,Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542157,584,Cold agglutinin disease,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559788,128666,Fludarabine and Rituximab-rixi (FR),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,912027,13940,MALT lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542196,626,Marginal zone lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542244,676,Transformed lymphoma,Condition,Condition
37559789,128667,Lenalidomide and Rituximab-rixi (R2),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559790,128668,BASIC; Induction (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559791,128669,CALGB 10-002 regimen (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559792,128670,DA-R-EPOCH (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559792,128670,DA-R-EPOCH (rituximab-rixi),Regimen,Regimen,42542162,589,Diffuse large B-cell lymphoma,Condition,Condition
37559792,128670,DA-R-EPOCH (rituximab-rixi),Regimen,Regimen,42542197,627,Mediastinal gray-zone lymphoma,Condition,Condition
37559792,128670,DA-R-EPOCH (rituximab-rixi),Regimen,Regimen,42542226,657,Primary mediastinal B-cell lymphoma,Condition,Condition
37559793,128671,GMALL-R; Induction (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559793,128671,GMALL-R; Induction (rituximab-rixi),Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559794,128672,R-CODOX-M (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559794,128672,R-CODOX-M (rituximab-rixi),Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559795,128673,R-CODOX-M/R-IVAC (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559795,128673,R-CODOX-M/R-IVAC (rituximab-rixi),Regimen,Regimen,42542176,606,HIV-associated lymphoma,Condition,Condition
37559795,128673,R-CODOX-M/R-IVAC (rituximab-rixi),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559796,128674,R-CODOX-M (Pegylated liposomal doxorubicin substituted) (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559797,128675,R-CODOX-M/R-IVAC (Pegylated liposomal doxorubicin substituted) (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559798,128676,R-COPADM (rituximab-rixi),Regimen,Regimen,1525161,69527,Non-Hodgkin lymphoma pediatric,Condition,Condition
37559798,128676,R-COPADM (rituximab-rixi),Regimen,Regimen,42542146,573,Burkitt lymphoma,Condition,Condition
37559799,128677,Idelalisib and Rituximab-rixi,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559800,128678,R-FCM (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559800,128678,R-FCM (rituximab-rixi),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559800,128678,R-FCM (rituximab-rixi),Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559801,128679,Bendamustine and Rituximab-rixi (BR) and Ibrutinib,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559802,128681,Ibrutinib and Rituximab-rixi,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559802,128681,Ibrutinib and Rituximab-rixi,Regimen,Regimen,42542195,625,Mantle cell lymphoma,Condition,Condition
37559802,128681,Ibrutinib and Rituximab-rixi,Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559803,128682,CFAR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559804,128683,HDMP-R (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559805,128684,iFCR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559806,128685,PCR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559806,128685,PCR (rituximab-rixi),Regimen,Regimen,42542169,599,Follicular lymphoma,Condition,Condition
37559806,128685,PCR (rituximab-rixi),Regimen,Regimen,42542196,626,Marginal zone lymphoma,Condition,Condition
37559806,128685,PCR (rituximab-rixi),Regimen,Regimen,42542250,682,Waldenstroem macroglobulinemia,Condition,Condition
37559806,128685,PCR (rituximab-rixi),Regimen,Regimen,42542322,46094,Indolent lymphoma,Condition,Condition
37559807,128686,RCC (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559808,128687,Bendamustine and Rituximab-rixi (BR) and Idelalisib,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559809,128688,Venetoclax and Rituximab-rixi,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559810,128689,Alemtuzumab and Rituximab-rixi,Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559811,128690,DFCR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559812,128691,OFAR (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
37559812,128691,OFAR (rituximab-rixi),Regimen,Regimen,42542244,676,Transformed lymphoma,Condition,Condition
37559813,128692,R-BAC (rituximab-rixi),Regimen,Regimen,42542154,581,Chronic lymphocytic leukemia,Condition,Condition
